FileID,audio_path,audio_length,window_start,window_length,Start,End,Start.1,End.1,Start.2,End.2,Start.3,End.3,Start.4,End.4
v7fQoOqeNSw,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_v7fQoOqeNSw.mp3,10.0,0,10.0,,,,,,,,,,
-UkBwS4pyak,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_-UkBwS4pyak.mp3,10.0,0,10.0,,,,,,,,,,
X0CVIlQG_9k,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_X0CVIlQG_9k.mp3,10.0,0,10.0,,,,,,,,,,
fMGYdRcyrSM,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_fMGYdRcyrSM.mp3,10.0,0,10.0,,,,,,,,,,
j8ckRsRcuMs,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_j8ckRsRcuMs.mp3,10.0,0,10.0,,,,,,,,,,
4TcgGfWwz90,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_4TcgGfWwz90.mp3,10.0,0,10.0,,,,,,,,,,
-cKKBUGzUdI,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_-cKKBUGzUdI.mp3,10.0,0,10.0,,,,,,,,,,
r3JR6wtlv8o,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_r3JR6wtlv8o.mp3,10.0,0,10.0,,,,,,,,,,
BYP_UNNfqmc,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_BYP_UNNfqmc.mp3,10.0,0,10.0,,,,,,,,,,
HckokF5yeR8,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_HckokF5yeR8.mp3,6.4,0,6.4,,,,,,,,,,
FLiufZavnKc,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_FLiufZavnKc.mp3,10.0,0,10.0,,,,,,,,,,
0gdbkkAdCHI,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_0gdbkkAdCHI.mp3,10.0,0,10.0,,,,,,,,,,
-o4s3yuSo6Q,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_-o4s3yuSo6Q.mp3,10.0,0,10.0,,,,,,,,,,
w2kpNRoHDFw,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_w2kpNRoHDFw.mp3,10.0,0,10.0,,,,,,,,,,
0wRpdNFsoPA,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_0wRpdNFsoPA.mp3,10.0,0,10.0,,,,,,,,,,
BswkvaAaqSM,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_BswkvaAaqSM.mp3,10.0,0,10.0,,,,,,,,,,
0RgjDx0ee4Y,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_0RgjDx0ee4Y.mp3,10.0,0,10.0,,,,,,,,,,
MKEw54nHDxM,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_MKEw54nHDxM.mp3,10.0,0,10.0,,,,,,,,,,
31egbQwPC9A,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_31egbQwPC9A.mp3,10.0,0,10.0,,,,,,,,,,
7bRyc5b_oHk,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_7bRyc5b_oHk.mp3,10.0,0,10.0,,,,,,,,,,
FWi9SnHM778,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_FWi9SnHM778.mp3,10.0,0,10.0,,,,,,,,,,
uOv2Fb4Bfxs,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_uOv2Fb4Bfxs.mp3,10.0,0,10.0,,,,,,,,,,
1mENvKDfC4Y,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_1mENvKDfC4Y.mp3,10.0,0,10.0,,,,,,,,,,
1ItNkXLMBWA,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_1ItNkXLMBWA.mp3,10.0,0,10.0,,,,,,,,,,
ZI-9llC2nPw,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_ZI-9llC2nPw.mp3,10.0,0,10.0,,,,,,,,,,
ugGRjUYYAWw,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_ugGRjUYYAWw.mp3,10.0,0,10.0,,,,,,,,,,
6kRitpqHZ_M,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_6kRitpqHZ_M.mp3,10.0,0,10.0,,,,,,,,,,
65J0kF7ltEA,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_65J0kF7ltEA.mp3,10.0,0,10.0,,,,,,,,,,
5XLO2KQSlSo,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_5XLO2KQSlSo.mp3,10.0,0,10.0,,,,,,,,,,
LHVJ5hHFDDA,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_LHVJ5hHFDDA.mp3,4.1,0,4.1,,,,,,,,,,
83cVMgFHmIY,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_83cVMgFHmIY.mp3,10.0,0,10.0,,,,,,,,,,
6siuBhRffAU,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_6siuBhRffAU.mp3,10.0,0,10.0,,,,,,,,,,
hp1_uYS_QiQ,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_hp1_uYS_QiQ.mp3,10.0,0,10.0,,,,,,,,,,
9J_PSiUv1-o,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_9J_PSiUv1-o.mp3,9.8,0,9.8,,,,,,,,,,
cD48z3pEvoo,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_cD48z3pEvoo.mp3,10.0,0,10.0,,,,,,,,,,
YlNywEXYbOg,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_YlNywEXYbOg.mp3,10.0,0,10.0,,,,,,,,,,
axiU7Je2c0o,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_axiU7Je2c0o.mp3,10.0,0,10.0,,,,,,,,,,
YDb9rdeoQ5s,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_YDb9rdeoQ5s.mp3,10.0,0,10.0,,,,,,,,,,
3UKNsMGb6fU,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_3UKNsMGb6fU.mp3,10.0,0,10.0,,,,,,,,,,
5UrjO2SAY8g,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_5UrjO2SAY8g.mp3,10.0,0,10.0,,,,,,,,,,
TYQkRqweadY,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_TYQkRqweadY.mp3,10.0,0,10.0,,,,,,,,,,
lry-yKYwW38,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_lry-yKYwW38.mp3,10.0,0,10.0,,,,,,,,,,
vR9-H_8j8f4,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_vR9-H_8j8f4.mp3,10.0,0,10.0,,,,,,,,,,
K0VVxEshQQ8,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_K0VVxEshQQ8.mp3,10.0,0,10.0,,,,,,,,,,
-R4weFkUlks,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_-R4weFkUlks.mp3,10.0,0,10.0,,,,,,,,,,
2AjibV2dDnc,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_2AjibV2dDnc.mp3,10.0,0,10.0,,,,,,,,,,
6r17S6mRXGk,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_6r17S6mRXGk.mp3,10.0,0,10.0,,,,,,,,,,
CwoL55_jti0,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_CwoL55_jti0.mp3,10.0,0,10.0,,,,,,,,,,
2fRrTkJuWRU,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_2fRrTkJuWRU.mp3,10.0,0,10.0,,,,,,,,,,
HRf51dHj6AU,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_HRf51dHj6AU.mp3,10.0,0,10.0,,,,,,,,,,
OhjjpsNTSJU,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_OhjjpsNTSJU.mp3,10.0,0,10.0,,,,,,,,,,
lidwZfuTBJw,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_lidwZfuTBJw.mp3,10.0,0,10.0,,,,,,,,,,
5PEF2fOHWhk,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_5PEF2fOHWhk.mp3,10.0,0,10.0,,,,,,,,,,
lDWoYcneQqI,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_lDWoYcneQqI.mp3,9.1,0,9.1,,,,,,,,,,
4h2mtS7Cy5o,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_4h2mtS7Cy5o.mp3,9.5,0,9.5,,,,,,,,,,
bJ_qv4JoCOk,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_bJ_qv4JoCOk.mp3,10.0,0,10.0,,,,,,,,,,
HnJOTl1byqE,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_HnJOTl1byqE.mp3,10.0,0,10.0,,,,,,,,,,
fQ8rZVKhnhY,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_fQ8rZVKhnhY.mp3,10.0,0,10.0,,,,,,,,,,
WzTPot8wibY,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_WzTPot8wibY.mp3,10.0,0,10.0,,,,,,,,,,
MEX0rFdq9MA,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_MEX0rFdq9MA.mp3,10.0,0,10.0,,,,,,,,,,
40N1oFNfMR0,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_40N1oFNfMR0.mp3,10.0,0,10.0,,,,,,,,,,
f66b3TXj6Hw,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_f66b3TXj6Hw.mp3,10.0,0,10.0,,,,,,,,,,
QvtxP4q9m9s,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_QvtxP4q9m9s.mp3,10.0,0,10.0,,,,,,,,,,
qCZkTBE4D3A,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_qCZkTBE4D3A.mp3,10.0,0,10.0,,,,,,,,,,
iVC7lwDpfCc,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_iVC7lwDpfCc.mp3,10.0,0,10.0,,,,,,,,,,
jFsNh0GVpDk,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_jFsNh0GVpDk.mp3,10.0,0,10.0,,,,,,,,,,
iE8PXIdYg4U,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_iE8PXIdYg4U.mp3,10.0,0,10.0,,,,,,,,,,
-U3qalrRUOs,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_-U3qalrRUOs.mp3,10.0,0,10.0,,,,,,,,,,
7U-nm105V1A,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_7U-nm105V1A.mp3,10.0,0,10.0,,,,,,,,,,
CAcSFF9lguw,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_CAcSFF9lguw.mp3,10.0,0,10.0,,,,,,,,,,
-J5IlI1Krkg,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_-J5IlI1Krkg.mp3,10.0,0,10.0,,,,,,,,,,
XTWGTSSXFc8,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_XTWGTSSXFc8.mp3,10.0,0,10.0,,,,,,,,,,
XEvKXhmTHL8,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_XEvKXhmTHL8.mp3,10.0,0,10.0,,,,,,,,,,
0oYE1_MII9o,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_0oYE1_MII9o.mp3,10.0,0,10.0,,,,,,,,,,
2glwHJqrkf8,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_2glwHJqrkf8.mp3,10.0,0,10.0,,,,,,,,,,
qso4VNsAKps,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_qso4VNsAKps.mp3,10.0,0,10.0,,,,,,,,,,
0BZcKcBct6k,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_0BZcKcBct6k.mp3,10.0,0,10.0,,,,,,,,,,
TQsmErZ_d7o,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_TQsmErZ_d7o.mp3,10.0,0,10.0,,,,,,,,,,
X7cwboGNgps,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_X7cwboGNgps.mp3,10.0,0,10.0,,,,,,,,,,
3gynnfVHHRE,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_3gynnfVHHRE.mp3,10.0,0,10.0,,,,,,,,,,
Of7e-pFBGwI,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_Of7e-pFBGwI.mp3,10.0,0,10.0,,,,,,,,,,
kdH4nHsywGQ,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_kdH4nHsywGQ.mp3,10.0,0,10.0,,,,,,,,,,
2N6Kmie-yyo,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_2N6Kmie-yyo.mp3,10.0,0,10.0,,,,,,,,,,
M0w1FHZk9Qg,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_M0w1FHZk9Qg.mp3,10.0,0,10.0,,,,,,,,,,
SZNn9v_jBd8,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_SZNn9v_jBd8.mp3,9.9,0,9.9,,,,,,,,,,
ywfx6k1IjD8,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_ywfx6k1IjD8.mp3,10.0,0,10.0,,,,,,,,,,
-66bMNmQDsY,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_-66bMNmQDsY.mp3,10.0,0,10.0,,,,,,,,,,
QApfHnvjiPE,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_QApfHnvjiPE.mp3,10.0,0,10.0,,,,,,,,,,
NnGH-A5kbgo,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_NnGH-A5kbgo.mp3,10.0,0,10.0,,,,,,,,,,
73JWy_VMo40,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_73JWy_VMo40.mp3,10.0,0,10.0,,,,,,,,,,
LRLgEb5C8KA,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_LRLgEb5C8KA.mp3,10.0,0,10.0,,,,,,,,,,
LiZFTrSAPEY,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_LiZFTrSAPEY.mp3,10.0,0,10.0,,,,,,,,,,
1ax5kAkWyKU,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_1ax5kAkWyKU.mp3,10.0,0,10.0,,,,,,,,,,
uIuMkhYmw30,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_uIuMkhYmw30.mp3,10.0,0,10.0,,,,,,,,,,
dZHRorXPc3I,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_dZHRorXPc3I.mp3,10.0,0,10.0,,,,,,,,,,
8deNqnjhHqs,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_8deNqnjhHqs.mp3,10.0,0,10.0,,,,,,,,,,
it82Z7Je6TI,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_it82Z7Je6TI.mp3,10.0,0,10.0,,,,,,,,,,
x_msBk4RmtI,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_x_msBk4RmtI.mp3,10.0,0,10.0,,,,,,,,,,
C7eu-upV5YA,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_C7eu-upV5YA.mp3,10.0,0,10.0,,,,,,,,,,
onU3rsvqkjI,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_onU3rsvqkjI.mp3,9.7,0,9.7,,,,,,,,,,
V2SP3dRFUqE,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_V2SP3dRFUqE.mp3,10.0,0,10.0,,,,,,,,,,
57TMGoxeJbY,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_57TMGoxeJbY.mp3,10.0,0,10.0,,,,,,,,,,
Zma7ra3ASlQ,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_Zma7ra3ASlQ.mp3,10.0,0,10.0,,,,,,,,,,
el_1m2ZAckY,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_el_1m2ZAckY.mp3,10.0,0,10.0,,,,,,,,,,
5FuLDlwicCw,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_5FuLDlwicCw.mp3,10.0,0,10.0,,,,,,,,,,
t5TGzhGzsbU,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_t5TGzhGzsbU.mp3,10.0,0,10.0,,,,,,,,,,
RGtxYwCBauo,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_RGtxYwCBauo.mp3,10.0,0,10.0,,,,,,,,,,
RWZj89eCy74,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_RWZj89eCy74.mp3,10.0,0,10.0,,,,,,,,,,
6SfI1FoxCEk,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_6SfI1FoxCEk.mp3,3.6,0,3.6,,,,,,,,,,
9WBW0HeMMDA,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_9WBW0HeMMDA.mp3,10.0,0,10.0,,,,,,,,,,
Swcgi1lRwsg,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_Swcgi1lRwsg.mp3,10.0,0,10.0,,,,,,,,,,
Zl_sXTkfVmw,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_Zl_sXTkfVmw.mp3,10.0,0,10.0,,,,,,,,,,
_ByJBk0o5gc,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt__ByJBk0o5gc.mp3,10.0,0,10.0,,,,,,,,,,
NiX2GVa-YPg,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_NiX2GVa-YPg.mp3,10.0,0,10.0,,,,,,,,,,
3sTc0d_QWdA,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_3sTc0d_QWdA.mp3,10.0,0,10.0,,,,,,,,,,
lfI6QiZtgEg,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_lfI6QiZtgEg.mp3,10.0,0,10.0,,,,,,,,,,
4WnBe89sRjo,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_4WnBe89sRjo.mp3,10.0,0,10.0,,,,,,,,,,
awc8MLSpjlQ,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_awc8MLSpjlQ.mp3,10.0,0,10.0,,,,,,,,,,
-yfcJdiJExk,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_-yfcJdiJExk.mp3,10.0,0,10.0,,,,,,,,,,
3O_XwJkOUkY,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_3O_XwJkOUkY.mp3,10.0,0,10.0,,,,,,,,,,
8UZjMgjbd1g,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_8UZjMgjbd1g.mp3,10.0,0,10.0,,,,,,,,,,
ADhPrkWbFWg,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_ADhPrkWbFWg.mp3,10.0,0,10.0,,,,,,,,,,
5TLanKU5NIA,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_5TLanKU5NIA.mp3,10.0,0,10.0,,,,,,,,,,
nz6WQjFohrE,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_nz6WQjFohrE.mp3,10.0,0,10.0,,,,,,,,,,
jJR6wnmhXic,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_jJR6wnmhXic.mp3,10.0,0,10.0,,,,,,,,,,
7yX_mzs7KtQ,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_7yX_mzs7KtQ.mp3,10.0,0,10.0,,,,,,,,,,
NmeAGwdsj6I,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_NmeAGwdsj6I.mp3,10.0,0,10.0,,,,,,,,,,
32QvNUifsCg,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_32QvNUifsCg.mp3,10.0,0,10.0,,,,,,,,,,
iGcFk-lHF3g,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_iGcFk-lHF3g.mp3,10.0,0,10.0,,,,,,,,,,
icN_D6KGvMI,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_icN_D6KGvMI.mp3,10.0,0,10.0,,,,,,,,,,
4XNaqRUzpDI,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_4XNaqRUzpDI.mp3,10.0,0,10.0,,,,,,,,,,
tnEre7FHUAQ,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_tnEre7FHUAQ.mp3,10.0,0,10.0,,,,,,,,,,
723JsGH3cuc,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_723JsGH3cuc.mp3,10.0,0,10.0,,,,,,,,,,
-9Px0-Lt6f0,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_-9Px0-Lt6f0.mp3,10.0,0,10.0,,,,,,,,,,
-n1oAhU5PJ4,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_-n1oAhU5PJ4.mp3,10.0,0,10.0,,,,,,,,,,
vSjW76wxG50,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_vSjW76wxG50.mp3,10.0,0,10.0,,,,,,,,,,
TqOGl84BU14,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_TqOGl84BU14.mp3,10.0,0,10.0,,,,,,,,,,
PWDhP6dIVpw,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_PWDhP6dIVpw.mp3,10.0,0,10.0,,,,,,,,,,
UnZNDux10mA,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_UnZNDux10mA.mp3,10.0,0,10.0,,,,,,,,,,
PPqk5kVIY48,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_PPqk5kVIY48.mp3,10.0,0,10.0,,,,,,,,,,
3oljriPyb-A,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_3oljriPyb-A.mp3,10.0,0,10.0,,,,,,,,,,
1iggPVKYebQ,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_1iggPVKYebQ.mp3,10.0,0,10.0,,,,,,,,,,
aZdy-dEtKsQ,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_aZdy-dEtKsQ.mp3,10.0,0,10.0,,,,,,,,,,
QHYPsbAB3tw,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_QHYPsbAB3tw.mp3,10.0,0,10.0,,,,,,,,,,
TBZm5xgZL7A,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_TBZm5xgZL7A.mp3,10.0,0,10.0,,,,,,,,,,
k3PRd9Zlrx4,/mnt/data0/jrgillick/projects/laughter-detection/data/audioset/unbalanced_train_laughter_audio/yt_k3PRd9Zlrx4.mp3,10.0,0,10.0,,,,,,,,,,
