FileID,tp_time,tn_time,fp_time,fn_time,predicted_laughter,predicted_non_laughter,true_laughter,true_non_laughter
KyuGOQ6LwJE,2.57,2.95,0.07999999999999963,0.0,"[{'start': 3.45, 'end': 6.1}]","[{'start': 0.5, 'end': 3.45}]","[{'start': 3.53, 'end': 6.1}]","[{'start': 0.5, 'end': 3.53}]"
tuLts9DhQ7c,5.362999999999999,3.6370000000000013,0.0,0.0,"[{'start': 1.479, 'end': 2.342}, {'start': 3.7289999999999996, 'end': 4.2219999999999995}, {'start': 5.331, 'end': 9.338}]","[{'start': 0.5, 'end': 1.479}, {'start': 2.342, 'end': 3.7289999999999996}, {'start': 4.2219999999999995, 'end': 5.331}, {'start': 9.338, 'end': 9.5}]","[{'start': 1.479, 'end': 2.342}, {'start': 3.7289999999999996, 'end': 4.2219999999999995}, {'start': 5.331, 'end': 9.338}]","[{'start': 0.5, 'end': 1.479}, {'start': 2.342, 'end': 3.7289999999999996}, {'start': 4.2219999999999995, 'end': 5.331}, {'start': 9.338, 'end': 9.5}]"
z-ZAH-1udRQ,1.1950000000000003,7.776,0.028999999999999915,0.0,"[{'start': 8.276, 'end': 9.5}]","[{'start': 0.5, 'end': 8.276}]","[{'start': 8.305, 'end': 9.5}]","[{'start': 0.5, 'end': 8.305}]"
alD68zoIf6g,1.3330000000000002,7.527000000000001,0.0,0.1399999999999988,"[{'start': 8.167, 'end': 9.5}]","[{'start': 0.5, 'end': 8.167}]","[{'start': 8.027000000000001, 'end': 9.5}]","[{'start': 0.5, 'end': 8.027000000000001}]"
5-LO6dUCiJ4,1.0979999999999999,7.845,0.0,0.057000000000000384,"[{'start': 3.667, 'end': 4.765}]","[{'start': 0.5, 'end': 3.667}, {'start': 4.765, 'end': 9.5}]","[{'start': 3.667, 'end': 4.822}]","[{'start': 0.5, 'end': 3.667}, {'start': 4.822, 'end': 9.5}]"
fwqlFWrZnok,2.027,6.587000000000001,0.0,0.38599999999999923,"[{'start': 7.473, 'end': 9.5}]","[{'start': 0.5, 'end': 7.473}]","[{'start': 7.087000000000001, 'end': 9.5}]","[{'start': 0.5, 'end': 7.087000000000001}]"
8IqgniV-tVQ,4.684000000000001,4.315999999999999,0.0,0.0,"[{'start': 3.5589999999999997, 'end': 8.243}]","[{'start': 0.5, 'end': 3.5589999999999997}, {'start': 8.243, 'end': 9.5}]","[{'start': 3.5589999999999997, 'end': 8.243}]","[{'start': 0.5, 'end': 3.5589999999999997}, {'start': 8.243, 'end': 9.5}]"
Vpu6mMAuCXQ,8.884,0.11599999999999999,0.0,0.0,"[{'start': 0.616, 'end': 9.5}]","[{'start': 0.5, 'end': 0.616}]","[{'start': 0.616, 'end': 9.5}]","[{'start': 0.5, 'end': 0.616}]"
WTk0uxyJ694,0.8319999999999999,8.076,0.09199999999999964,0.0,"[{'start': 3.883, 'end': 4.8069999999999995}]","[{'start': 0.5, 'end': 3.883}, {'start': 4.8069999999999995, 'end': 9.5}]","[{'start': 3.9130000000000003, 'end': 4.745}]","[{'start': 0.5, 'end': 3.9130000000000003}, {'start': 4.745, 'end': 9.5}]"
3dKSeoGR1z4,4.484,3.9920000000000004,0.0,0.5239999999999991,"[{'start': 1.001, 'end': 5.485}]","[{'start': 0.5, 'end': 1.001}, {'start': 5.485, 'end': 9.5}]","[{'start': 0.77, 'end': 5.778}]","[{'start': 0.5, 'end': 0.77}, {'start': 5.778, 'end': 9.5}]"
VoSU30CMd1Q,7.012,1.5880000000000005,0.3849999999999998,0.015000000000000124,"[{'start': 1.556, 'end': 8.953}]","[{'start': 0.5, 'end': 1.556}, {'start': 8.953, 'end': 9.5}]","[{'start': 1.541, 'end': 8.568}]","[{'start': 0.5, 'end': 1.541}, {'start': 8.568, 'end': 9.5}]"
gBwpkAegHOM,6.2170000000000005,2.6430000000000002,0.0,0.13999999999999968,"[{'start': 3.283, 'end': 9.5}]","[{'start': 0.5, 'end': 3.283}]","[{'start': 3.1430000000000002, 'end': 9.5}]","[{'start': 0.5, 'end': 3.1430000000000002}]"
8UQZWCYEipU,4.134,4.808999999999998,0.0,0.057000000000001605,"[{'start': 0.778, 'end': 4.912}]","[{'start': 0.5, 'end': 0.778}, {'start': 4.912, 'end': 9.5}]","[{'start': 0.755, 'end': 4.9460000000000015}]","[{'start': 0.5, 'end': 0.755}, {'start': 4.9460000000000015, 'end': 9.5}]"
_ce714koI2U,0.0,9.0,0.0,0.0,[],"[{'start': 0.5, 'end': 9.5}]",[],"[{'start': 0.5, 'end': 9.5}]"
6ADdMhrIZc0,3.4680000000000004,5.119999999999999,0.2969999999999997,0.11500000000000021,"[{'start': 3.478, 'end': 4.332}, {'start': 6.5889999999999995, 'end': 9.5}]","[{'start': 0.5, 'end': 3.478}, {'start': 4.332, 'end': 6.5889999999999995}]","[{'start': 3.775, 'end': 4.391}, {'start': 6.5329999999999995, 'end': 9.5}]","[{'start': 0.5, 'end': 3.775}, {'start': 4.391, 'end': 6.5329999999999995}]"
qeTxMkKb4sQ,1.13,7.87,0.0,0.0,"[{'start': 3.636, 'end': 4.766}]","[{'start': 0.5, 'end': 3.636}, {'start': 4.766, 'end': 9.5}]","[{'start': 3.636, 'end': 4.766}]","[{'start': 0.5, 'end': 3.636}, {'start': 4.766, 'end': 9.5}]"
wYCrIwkFkOA,6.3260000000000005,2.6639999999999997,0.010000000000000231,0.0,"[{'start': 3.1639999999999997, 'end': 9.5}]","[{'start': 0.5, 'end': 3.1639999999999997}]","[{'start': 3.174, 'end': 9.5}]","[{'start': 0.5, 'end': 3.174}]"
78DZ3enrEP4,1.6960000000000002,7.282,0.021999999999999353,0.0,"[{'start': 3.605, 'end': 5.3229999999999995}]","[{'start': 0.5, 'end': 3.605}, {'start': 5.3229999999999995, 'end': 9.5}]","[{'start': 3.605, 'end': 5.301}]","[{'start': 0.5, 'end': 3.605}, {'start': 5.301, 'end': 9.5}]"
wBO1gBQo6Yo,3.677000000000001,4.964,0.351999999999999,0.007000000000000117,"[{'start': 0.5, 'end': 2.87}, {'start': 3.705, 'end': 5.101}, {'start': 9.237, 'end': 9.5}]","[{'start': 2.87, 'end': 3.705}, {'start': 5.101, 'end': 9.237}]","[{'start': 0.5, 'end': 2.696}, {'start': 3.698, 'end': 5.069}, {'start': 9.383, 'end': 9.5}]","[{'start': 2.696, 'end': 3.698}, {'start': 5.069, 'end': 9.383}]"
P2rZ2y8FAls,0.0,9.0,0.0,0.0,[],"[{'start': 0.5, 'end': 9.5}]",[],"[{'start': 0.5, 'end': 9.5}]"
8qsjlzvgaZM,2.4480000000000004,4.186,0.036000000000000476,0.3299999999999992,"[{'start': 3.002, 'end': 5.486000000000001}]","[{'start': 0.5, 'end': 3.002}, {'start': 5.486000000000001, 'end': 7.5}]","[{'start': 3.0380000000000003, 'end': 5.816}]","[{'start': 0.5, 'end': 3.0380000000000003}, {'start': 5.816, 'end': 7.5}]"
U44bT7LuPpk,1.6719999999999997,7.273,0.01600000000000046,0.039000000000000146,"[{'start': 1.733, 'end': 3.4210000000000003}]","[{'start': 0.5, 'end': 1.733}, {'start': 3.4210000000000003, 'end': 9.5}]","[{'start': 1.694, 'end': 3.405}]","[{'start': 0.5, 'end': 1.694}, {'start': 3.405, 'end': 9.5}]"
